Code,Description,Unit,Mat Cost,Mat Factor,Mat Unit,Labor Cost,Labor Productivity,Labor Unit,Sub Cost,Equip Cost,Equip Productivity,Equip Unit,Other Cost
12.001060.0080,Vertical Duct Elbow - 12x20 - Bare,EA,0,1,,75,1,HR,0,0,1,HR,0
12.001060.0081,Vertical Duct Elbow - 12x20 - Lined,EA,0,1,,75,1,HR,0,0,1,HR,0
12.001060.0082,Vertical Duct Elbow - 12x20 - Wrapped,EA,0,1,,75,1,HR,0,0,1,HR,0
12.001060.0090,Vertical Duct Elbow - 12x22 - Bare,EA,0,1,,75,1,HR,0,0,1,HR,0
12.001060.0091,Vertical Duct Elbow - 12x22 - Lined,EA,0,1,,75,1,HR,0,0,1,HR,0
12.001060.0092,Vertical Duct Elbow - 12x22 - Wrapped,EA,0,1,,75,1,HR,0,0,1,HR,0
12.001060.0100,Vertical Duct Elbow - 12x24 - Bare,EA,0,1,,75,1,HR,0,0,1,HR,0
12.001060.0101,Vertical Duct Elbow - 12x24 - Lined,EA,0,1,,75,1,HR,0,0,1,HR,0
12.001060.0102,Vertical Duct Elbow - 12x24 - Wrapped,EA,0,1,,75,1,HR,0,0,1,HR,0
"12.001070 Vertical Elbows - 14""",,,,,,,,,,,,,
12.001070.0010,Vertical Duct Elbow - 14x6 - Bare,EA,0,1,,75,1,HR,0,0,1,HR,0
12.001070.0011,Vertical Duct Elbow - 14x6 - Lined,EA,0,1,,75,1,HR,0,0,1,HR,0
12.001070.0012,Vertical Duct Elbow - 14x6 - Wrapped,EA,0,1,,75,1,HR,0,0,1,HR,0
12.001070.0020,Vertical Duct Elbow - 14x8 - Bare,EA,16.35,1,,75,1,HR,0,0,1,HR,0
12.001070.0028,Vertical Duct Elbow - 14x8 - Lined,EA,0,1,,75,1,HR,0,0,1,HR,0
12.001070.0029,Vertical Duct Elbow - 14x8 - Wrapped,EA,0,1,,75,1,HR,0,0,1,HR,0
12.001070.0030,Vertical Duct Elbow - 14x10 - Bare,EA,0,1,,75,1,HR,0,0,1,HR,0
12.001070.0031,Vertical Duct Elbow - 14x10 - Lined,EA,0,1,,75,1,HR,0,0,1,HR,0
12.001070.0032,Vertical Duct Elbow - 14x10 - Wrapped,EA,0,1,,75,1,HR,0,0,1,HR,0
12.001070.0040,Vertical Duct Elbow - 14x12 - Bare,EA,0,1,,75,1,HR,0,0,1,HR,0
12.001070.0041,Vertical Duct Elbow - 14x12 - Lined,EA,0,1,,75,1,HR,0,0,1,HR,0
12.001070.0042,Vertical Duct Elbow - 14x12 - Wrapped,EA,0,1,,75,1,HR,0,0,1,HR,0
12.001070.0050,Vertical Duct Elbow - 14x14 - Bare,EA,0,1,,75,1,HR,0,0,1,HR,0
12.001070.0051,Vertical Duct Elbow - 14x14 - Lined,EA,0,1,,75,1,HR,0,0,1,HR,0
12.001070.0052,Vertical Duct Elbow - 14x14 - Wrapped,EA,0,1,,75,1,HR,0,0,1,HR,0
12.001070.0060,Vertical Duct Elbow - 14x16 - Bare,EA,0,1,,75,1,HR,0,0,1,HR,0
12.001070.0061,Vertical Duct Elbow - 14x16 - Lined,EA,0,1,,75,1,HR,0,0,1,HR,0
12.001070.0062,Vertical Duct Elbow - 14x16 - Wrapped,EA,0,1,,75,1,HR,0,0,1,HR,0
12.001070.0070,Vertical Duct Elbow - 14x18 - Bare,EA,0,1,,75,1,HR,0,0,1,HR,0
12.001070.0071,Vertical Duct Elbow - 14x18 - Lined,EA,0,1,,75,1,HR,0,0,1,HR,0
12.001070.0072,Vertical Duct Elbow - 14x18 - Wrapped,EA,0,1,,75,1,HR,0,0,1,HR,0
12.001070.0080,Vertical Duct Elbow - 14x20 - Bare,EA,0,1,,75,1,HR,0,0,1,HR,0
12.001070.0081,Vertical Duct Elbow - 14x20 - Lined,EA,0,1,,75,1,HR,0,0,1,HR,0
12.001070.0082,Vertical Duct Elbow - 14x20 - Wrapped,EA,0,1,,75,1,HR,0,0,1,HR,0
12.001070.0090,Vertical Duct Elbow - 14x22 - Bare,EA,0,1,,75,1,HR,0,0,1,HR,0
12.001070.0091,Vertical Duct Elbow - 14x22 - Lined,EA,0,1,,75,1,HR,0,0,1,HR,0
12.001070.0092,Vertical Duct Elbow - 14x22 - Wrapped,EA,0,1,,75,1,HR,0,0,1,HR,0
12.001070.0100,Vertical Duct Elbow - 14x24 - Bare,EA,0,1,,75,1,HR,0,0,1,HR,0
12.001070.0101,Vertical Duct Elbow - 14x24 - Lined,EA,0,1,,75,1,HR,0,0,1,HR,0
12.001070.0102,Vertical Duct Elbow - 14x24 - Wrapped,EA,0,1,,75,1,HR,0,0,1,HR,0
"12.001080 Vertical Elbows - 16""",,,,,,,,,,,,,
12.001080.0010,Vertical Duct Elbow - 16x6 - Bare,EA,0,1,,75,1,HR,0,0,1,HR,0
12.001080.0011,Vertical Duct Elbow - 16x6 - Lined,EA,0,1,,75,1,HR,0,0,1,HR,0
12.001080.0012,Vertical Duct Elbow - 16x6 - Wrapped,EA,0,1,,75,1,HR,0,0,1,HR,0
12.001080.0020,Vertical Duct Elbow - 16x8 - Bare,EA,16.87,1,,75,1,HR,0,0,1,HR,0
12.001080.0028,Vertical Duct Elbow - 16x8 - Lined,EA,0,1,,75,1,HR,0,0,1,HR,0
12.001080.0029,Vertical Duct Elbow - 16x8 - Wrapped,EA,0,1,,75,1,HR,0,0,1,HR,0
12.001080.0030,Vertical Duct Elbow - 16x10 - Bare,EA,0,1,,75,1,HR,0,0,1,HR,0
12.001080.0031,Vertical Duct Elbow - 16x10 - Lined,EA,0,1,,75,1,HR,0,0,1,HR,0
12.001080.0032,Vertical Duct Elbow - 16x10 - Wrapped,EA,0,1,,75,1,HR,0,0,1,HR,0
12.001080.0040,Vertical Duct Elbow - 16x12 - Bare,EA,0,1,,75,1,HR,0,0,1,HR,0
12.001080.0041,Vertical Duct Elbow - 16x12 - Lined,EA,0,1,,75,1,HR,0,0,1,HR,0
12.001080.0042,Vertical Duct Elbow - 16x12 - Wrapped,EA,0,1,,75,1,HR,0,0,1,HR,0
12.001080.0050,Vertical Duct Elbow - 16x14 - Bare,EA,0,1,,75,1,HR,0,0,1,HR,0
12.001080.0051,Vertical Duct Elbow - 16x14 - Lined,EA,0,1,,75,1,HR,0,0,1,HR,0
12.001080.0052,Vertical Duct Elbow - 16x14 - Wrapped,EA,0,1,,75,1,HR,0,0,1,HR,0
12.001080.0060,Vertical Duct Elbow - 16x16 - Bare,EA,0,1,,75,1,HR,0,0,1,HR,0
12.001080.0061,Vertical Duct Elbow - 16x16 - Lined,EA,0,1,,75,1,HR,0,0,1,HR,0
12.001080.0062,Vertical Duct Elbow - 16x16 - Wrapped,EA,0,1,,75,1,HR,0,0,1,HR,0
12.001080.0070,Vertical Duct Elbow - 16x18 - Bare,EA,0,1,,75,1,HR,0,0,1,HR,0
12.001080.0071,Vertical Duct Elbow - 16x18 - Lined,EA,0,1,,75,1,HR,0,0,1,HR,0
12.001080.0072,Vertical Duct Elbow - 16x18 - Wrapped,EA,0,1,,75,1,HR,0,0,1,HR,0
12.001080.0080,Vertical Duct Elbow - 16x20 - Bare,EA,0,1,,75,1,HR,0,0,1,HR,0
12.001080.0081,Vertical Duct Elbow - 16x20 - Lined,EA,0,1,,75,1,HR,0,0,1,HR,0
12.001080.0082,Vertical Duct Elbow - 16x20 - Wrapped,EA,0,1,,75,1,HR,0,0,1,HR,0
12.001080.0090,Vertical Duct Elbow - 16x22 - Bare,EA,0,1,,75,1,HR,0,0,1,HR,0
12.001080.0091,Vertical Duct Elbow - 16x22 - Lined,EA,0,1,,75,1,HR,0,0,1,HR,0
12.001080.0092,Vertical Duct Elbow - 16x22 - Wrapped,EA,0,1,,75,1,HR,0,0,1,HR,0
12.001080.0100,Vertical Duct Elbow - 16x24 - Bare,EA,0,1,,75,1,HR,0,0,1,HR,0
12.001080.0101,Vertical Duct Elbow - 16x24 - Lined,EA,0,1,,75,1,HR,0,0,1,HR,0
12.001080.0102,Vertical Duct Elbow - 16x24 - Wrapped,EA,0,1,,75,1,HR,0,0,1,HR,0
"12.001090 Vertical Elbows - 18""",,,,,,,,,,,,,
12.001090.0010,Vertical Duct Elbow - 18x6 - Bare,EA,0,1,,75,1,HR,0,0,1,HR,0
12.001090.0011,Vertical Duct Elbow - 18x6 - Lined,EA,0,1,,75,1,HR,0,0,1,HR,0
12.001090.0012,Vertical Duct Elbow - 18x6 - Wrapped,EA,0,1,,75,1,HR,0,0,1,HR,0
12.001090.0020,Vertical Duct Elbow - 18x8 - Bare,EA,18.94,1,,75,1,HR,0,0,1,HR,0
12.001090.0028,Vertical Duct Elbow - 18x8 - Lined,EA,0,1,,75,1,HR,0,0,1,HR,0
12.001090.0029,Vertical Duct Elbow - 18x8 - Wrapped,EA,0,1,,75,1,HR,0,0,1,HR,0
12.001090.0030,Vertical Duct Elbow - 18x10 - Bare,EA,0,1,,75,1,HR,0,0,1,HR,0
12.001090.0031,Vertical Duct Elbow - 18x10 - Lined,EA,0,1,,75,1,HR,0,0,1,HR,0
12.001090.0032,Vertical Duct Elbow - 18x10 - Wrapped,EA,0,1,,75,1,HR,0,0,1,HR,0
12.001090.0040,Vertical Duct Elbow - 18x12 - Bare,EA,0,1,,75,1,HR,0,0,1,HR,0
12.001090.0041,Vertical Duct Elbow - 18x12 - Lined,EA,0,1,,75,1,HR,0,0,1,HR,0
12.001090.0042,Vertical Duct Elbow - 18x12 - Wrapped,EA,0,1,,75,1,HR,0,0,1,HR,0
12.001090.0050,Vertical Duct Elbow - 18x14 - Bare,EA,0,1,,75,1,HR,0,0,1,HR,0
12.001090.0051,Vertical Duct Elbow - 18x14 - Lined,EA,0,1,,75,1,HR,0,0,1,HR,0
12.001090.0052,Vertical Duct Elbow - 18x14 - Wrapped,EA,0,1,,75,1,HR,0,0,1,HR,0
12.001090.0060,Vertical Duct Elbow - 18x16 - Bare,EA,0,1,,75,1,HR,0,0,1,HR,0
12.001090.0061,Vertical Duct Elbow - 18x16 - Lined,EA,0,1,,75,1,HR,0,0,1,HR,0
12.001090.0062,Vertical Duct Elbow - 18x16 - Wrapped,EA,0,1,,75,1,HR,0,0,1,HR,0
12.001090.0070,Vertical Duct Elbow - 18x18 - Bare,EA,0,1,,75,1,HR,0,0,1,HR,0
12.001090.0071,Vertical Duct Elbow - 18x18 - Lined,EA,0,1,,75,1,HR,0,0,1,HR,0
12.001090.0072,Vertical Duct Elbow - 18x18 - Wrapped,EA,0,1,,75,1,HR,0,0,1,HR,0
12.001090.0080,Vertical Duct Elbow - 18x20 - Bare,EA,0,1,,75,1,HR,0,0,1,HR,0
12.001090.0081,Vertical Duct Elbow - 18x20 - Lined,EA,0,1,,75,1,HR,0,0,1,HR,0
12.001090.0082,Vertical Duct Elbow - 18x20 - Wrapped,EA,0,1,,75,1,HR,0,0,1,HR,0
12.001090.0090,Vertical Duct Elbow - 18x22 - Bare,EA,0,1,,75,1,HR,0,0,1,HR,0
12.001090.0091,Vertical Duct Elbow - 18x22 - Lined,EA,0,1,,75,1,HR,0,0,1,HR,0
12.001090.0092,Vertical Duct Elbow - 18x22 - Wrapped,EA,0,1,,75,1,HR,0,0,1,HR,0
12.001090.0100,Vertical Duct Elbow - 18x24 - Bare,EA,0,1,,75,1,HR,0,0,1,HR,0
12.001090.0101,Vertical Duct Elbow - 18x24 - Lined,EA,0,1,,75,1,HR,0,0,1,HR,0
12.001090.0102,Vertical Duct Elbow - 18x24 - Wrapped,EA,0,1,,75,1,HR,0,0,1,HR,0
"12.001100 Vertical Elbows - 20""",,,,,,,,,,,,,
12.001100.0010,Vertical Duct Elbow - 20x6 - Bare,EA,0,1,,75,1,HR,0,0,1,HR,0
12.001100.0011,Vertical Duct Elbow - 20x6 - Lined,EA,0,1,,75,1,HR,0,0,1,HR,0
12.001100.0012,Vertical Duct Elbow - 20x6 - Wrapped,EA,0,1,,75,1,HR,0,0,1,HR,0
12.001100.0020,Vertical Duct Elbow - 20x8 - Bare,EA,22.4,1,,75,1,HR,0,0,1,HR,0
12.001100.0028,Vertical Duct Elbow - 20x8 - Lined,EA,0,1,,75,1,HR,0,0,1,HR,0
12.001100.0029,Vertical Duct Elbow - 20x8 - Wrapped,EA,0,1,,75,1,HR,0,0,1,HR,0
12.001100.0030,Vertical Duct Elbow - 20x10 - Bare,EA,0,1,,75,1,HR,0,0,1,HR,0
12.001100.0031,Vertical Duct Elbow - 20x10 - Lined,EA,0,1,,75,1,HR,0,0,1,HR,0
12.001100.0032,Vertical Duct Elbow - 20x10 - Wrapped,EA,0,1,,75,1,HR,0,0,1,HR,0
12.001100.0040,Vertical Duct Elbow - 20x12 - Bare,EA,0,1,,75,1,HR,0,0,1,HR,0
12.001100.0041,Vertical Duct Elbow - 20x12 - Lined,EA,0,1,,75,1,HR,0,0,1,HR,0
12.001100.0042,Vertical Duct Elbow - 20x12 - Wrapped,EA,0,1,,75,1,HR,0,0,1,HR,0
12.001100.0050,Vertical Duct Elbow - 20x14 - Bare,EA,0,1,,75,1,HR,0,0,1,HR,0
12.001100.0051,Vertical Duct Elbow - 20x14 - Lined,EA,0,1,,75,1,HR,0,0,1,HR,0
12.001100.0052,Vertical Duct Elbow - 20x14 - Wrapped,EA,0,1,,75,1,HR,0,0,1,HR,0
12.001100.0060,Vertical Duct Elbow - 20x16 - Bare,EA,0,1,,75,1,HR,0,0,1,HR,0
12.001100.0061,Vertical Duct Elbow - 20x16 - Lined,EA,0,1,,75,1,HR,0,0,1,HR,0
12.001100.0062,Vertical Duct Elbow - 20x16 - Wrapped,EA,0,1,,75,1,HR,0,0,1,HR,0
12.001100.0070,Vertical Duct Elbow - 20x18 - Bare,EA,0,1,,75,1,HR,0,0,1,HR,0
12.001100.0071,Vertical Duct Elbow - 20x18 - Lined,EA,0,1,,75,1,HR,0,0,1,HR,0
12.001100.0072,Vertical Duct Elbow - 20x18 - Wrapped,EA,0,1,,75,1,HR,0,0,1,HR,0
12.001100.0080,Vertical Duct Elbow - 20x20 - Bare,EA,0,1,,75,1,HR,0,0,1,HR,0
12.001100.0081,Vertical Duct Elbow - 20x20 - Lined,EA,0,1,,75,1,HR,0,0,1,HR,0
12.001100.0082,Vertical Duct Elbow - 20x20 - Wrapped,EA,0,1,,75,1,HR,0,0,1,HR,0
12.001100.0090,Vertical Duct Elbow - 20x22 - Bare,EA,0,1,,75,1,HR,0,0,1,HR,0
12.001100.0091,Vertical Duct Elbow - 20x22 - Lined,EA,0,1,,75,1,HR,0,0,1,HR,0
12.001100.0092,Vertical Duct Elbow - 20x22 - Wrapped,EA,0,1,,75,1,HR,0,0,1,HR,0
12.001100.0100,Vertical Duct Elbow - 20x24 - Bare,EA,0,1,,75,1,HR,0,0,1,HR,0
12.001100.0101,Vertical Duct Elbow - 20x24 - Lined,EA,0,1,,75,1,HR,0,0,1,HR,0
12.001100.0102,Vertical Duct Elbow - 20x24 - Wrapped,EA,0,1,,75,1,HR,0,0,1,HR,0
"12.001110 Vertical Elbows - 22""",,,,,,,,,,,,,
12.001110.0010,Vertical Duct Elbow - 22x6 - Bare,EA,0,1,,75,1,HR,0,0,1,HR,0
12.001110.0011,Vertical Duct Elbow - 22x6 - Lined,EA,0,1,,75,1,HR,0,0,1,HR,0
12.001110.0012,Vertical Duct Elbow - 22x6 - Wrapped,EA,0,1,,75,1,HR,0,0,1,HR,0
12.001110.0020,Vertical Duct Elbow - 22x8 - Bare,EA,0,1,,75,1,HR,0,0,1,HR,0
12.001110.0028,Vertical Duct Elbow - 22x8 - Lined,EA,0,1,,75,1,HR,0,0,1,HR,0
12.001110.0029,Vertical Duct Elbow - 22x8 - Wrapped,EA,0,1,,75,1,HR,0,0,1,HR,0
12.001110.0030,Vertical Duct Elbow - 22x10 - Bare,EA,0,1,,75,1,HR,0,0,1,HR,0
12.001110.0031,Vertical Duct Elbow - 22x10 - Lined,EA,0,1,,75,1,HR,0,0,1,HR,0
12.001110.0032,Vertical Duct Elbow - 22x10 - Wrapped,EA,0,1,,75,1,HR,0,0,1,HR,0
12.001110.0040,Vertical Duct Elbow - 22x12 - Bare,EA,0,1,,75,1,HR,0,0,1,HR,0
12.001110.0041,Vertical Duct Elbow - 22x12 - Lined,EA,0,1,,75,1,HR,0,0,1,HR,0
12.001110.0042,Vertical Duct Elbow - 22x12 - Wrapped,EA,0,1,,75,1,HR,0,0,1,HR,0
12.001110.0050,Vertical Duct Elbow - 22x14 - Bare,EA,0,1,,75,1,HR,0,0,1,HR,0
12.001110.0051,Vertical Duct Elbow - 22x14 - Lined,EA,0,1,,75,1,HR,0,0,1,HR,0
12.001110.0052,Vertical Duct Elbow - 22x14 - Wrapped,EA,0,1,,75,1,HR,0,0,1,HR,0
12.001110.0060,Vertical Duct Elbow - 22x16 - Bare,EA,0,1,,75,1,HR,0,0,1,HR,0
12.001110.0061,Vertical Duct Elbow - 22x16 - Lined,EA,0,1,,75,1,HR,0,0,1,HR,0
12.001110.0062,Vertical Duct Elbow - 22x16 - Wrapped,EA,0,1,,75,1,HR,0,0,1,HR,0
12.001110.0070,Vertical Duct Elbow - 22x18 - Bare,EA,0,1,,75,1,HR,0,0,1,HR,0
12.001110.0071,Vertical Duct Elbow - 22x18 - Lined,EA,0,1,,75,1,HR,0,0,1,HR,0
12.001110.0072,Vertical Duct Elbow - 22x18 - Wrapped,EA,0,1,,75,1,HR,0,0,1,HR,0
12.001110.0080,Vertical Duct Elbow - 22x20 - Bare,EA,0,1,,75,1,HR,0,0,1,HR,0
12.001110.0081,Vertical Duct Elbow - 22x20 - Lined,EA,0,1,,75,1,HR,0,0,1,HR,0
12.001110.0082,Vertical Duct Elbow - 22x20 - Wrapped,EA,0,1,,75,1,HR,0,0,1,HR,0
12.001110.0090,Vertical Duct Elbow - 22x22 - Bare,EA,0,1,,75,1,HR,0,0,1,HR,0
12.001110.0091,Vertical Duct Elbow - 22x22 - Lined,EA,0,1,,75,1,HR,0,0,1,HR,0
12.001110.0092,Vertical Duct Elbow - 22x22 - Wrapped,EA,0,1,,75,1,HR,0,0,1,HR,0
12.001110.0100,Vertical Duct Elbow - 22x24 - Bare,EA,0,1,,75,1,HR,0,0,1,HR,0
12.001110.0101,Vertical Duct Elbow - 22x24 - Lined,EA,0,1,,75,1,HR,0,0,1,HR,0
12.001110.0102,Vertical Duct Elbow - 22x24 - Wrapped,EA,0,1,,75,1,HR,0,0,1,HR,0
"12.001120 Vertical Elbows - 24""",,,,,,,,,,,,,
12.001120.0010,Vertical Duct Elbow - 24x6 - Bare,EA,0,1,,75,1,HR,0,0,1,HR,0
12.001120.0011,Vertical Duct Elbow - 24x6 - Lined,EA,0,1,,75,1,HR,0,0,1,HR,0
12.001120.0012,Vertical Duct Elbow - 24x6 - Wrapped,EA,0,1,,75,1,HR,0,0,1,HR,0
12.001120.0020,Vertical Duct Elbow - 24x8 - Bare,EA,29.46,1,,75,1,HR,0,0,1,HR,0
12.001120.0028,Vertical Duct Elbow - 24x8 - Lined,EA,0,1,,75,1,HR,0,0,1,HR,0
12.001120.0029,Vertical Duct Elbow - 24x8 - Wrapped,EA,0,1,,75,1,HR,0,0,1,HR,0
12.001120.0030,Vertical Duct Elbow - 24x10 - Bare,EA,31.02,1,,75,1,HR,0,0,1,HR,0
12.001120.0031,Vertical Duct Elbow - 24x10 - Lined,EA,0,1,,75,1,HR,0,0,1,HR,0
12.001120.0032,Vertical Duct Elbow - 24x10 - Wrapped,EA,0,1,,75,1,HR,0,0,1,HR,0
12.001120.0040,Vertical Duct Elbow - 24x12 - Bare,EA,0,1,,75,1,HR,0,0,1,HR,0
12.001120.0041,Vertical Duct Elbow - 24x12 - Lined,EA,0,1,,75,1,HR,0,0,1,HR,0
12.001120.0042,Vertical Duct Elbow - 24x12 - Wrapped,EA,0,1,,75,1,HR,0,0,1,HR,0
12.001120.0050,Vertical Duct Elbow - 24x14 - Bare,EA,0,1,,75,1,HR,0,0,1,HR,0
12.001120.0051,Vertical Duct Elbow - 24x14 - Lined,EA,0,1,,75,1,HR,0,0,1,HR,0
12.001120.0052,Vertical Duct Elbow - 24x14 - Wrapped,EA,0,1,,75,1,HR,0,0,1,HR,0
12.001120.0060,Vertical Duct Elbow - 24x16 - Bare,EA,0,1,,75,1,HR,0,0,1,HR,0
12.001120.0061,Vertical Duct Elbow - 24x16 - Lined,EA,0,1,,75,1,HR,0,0,1,HR,0
12.001120.0062,Vertical Duct Elbow - 24x16 - Wrapped,EA,0,1,,75,1,HR,0,0,1,HR,0
12.001120.0070,Vertical Duct Elbow - 24x18 - Bare,EA,0,1,,75,1,HR,0,0,1,HR,0
12.001120.0071,Vertical Duct Elbow - 24x18 - Lined,EA,0,1,,75,1,HR,0,0,1,HR,0
12.001120.0072,Vertical Duct Elbow - 24x18 - Wrapped,EA,0,1,,75,1,HR,0,0,1,HR,0
12.001120.0080,Vertical Duct Elbow - 24x20 - Bare,EA,0,1,,75,1,HR,0,0,1,HR,0
12.001120.0081,Vertical Duct Elbow - 24x20 - Lined,EA,0,1,,75,1,HR,0,0,1,HR,0
12.001120.0082,Vertical Duct Elbow - 24x20 - Wrapped,EA,0,1,,75,1,HR,0,0,1,HR,0
12.001120.0090,Vertical Duct Elbow - 24x22 - Bare,EA,0,1,,75,1,HR,0,0,1,HR,0
12.001120.0091,Vertical Duct Elbow - 24x22 - Lined,EA,0,1,,75,1,HR,0,0,1,HR,0
12.001120.0092,Vertical Duct Elbow - 24x22 - Wrapped,EA,0,1,,75,1,HR,0,0,1,HR,0
12.001120.0100,Vertical Duct Elbow - 24x24 - Bare,EA,0,1,,75,1,HR,0,0,1,HR,0
12.001120.0101,Vertical Duct Elbow - 24x24 - Lined,EA,0,1,,75,1,HR,0,0,1,HR,0
12.001120.0102,Vertical Duct Elbow - 24x24 - Wrapped,EA,0,1,,75,1,HR,0,0,1,HR,0
"12.001130 Vertical Elbows - 26""",,,,,,,,,,,,,
12.001130.0010,Vertical Duct Elbow - 26x6 - Bare,EA,0,1,,75,1,HR,0,0,1,HR,0
12.001130.0011,Vertical Duct Elbow - 26x6 - Lined,EA,0,1,,75,1,HR,0,0,1,HR,0
12.001130.0012,Vertical Duct Elbow - 26x6 - Wrapped,EA,0,1,,75,1,HR,0,0,1,HR,0
12.001130.0020,Vertical Duct Elbow - 26x8 - Bare,EA,0,1,,75,1,HR,0,0,1,HR,0
12.001130.0028,Vertical Duct Elbow - 26x8 - Lined,EA,0,1,,75,1,HR,0,0,1,HR,0
12.001130.0029,Vertical Duct Elbow - 26x8 - Wrapped,EA,0,1,,75,1,HR,0,0,1,HR,0
12.001130.0030,Vertical Duct Elbow - 26x10 - Bare,EA,0,1,,75,1,HR,0,0,1,HR,0
12.001130.0031,Vertical Duct Elbow - 26x10 - Lined,EA,0,1,,75,1,HR,0,0,1,HR,0
12.001130.0032,Vertical Duct Elbow - 26x10 - Wrapped,EA,0,1,,75,1,HR,0,0,1,HR,0
12.001130.0040,Vertical Duct Elbow - 26x12 - Bare,EA,0,1,,75,1,HR,0,0,1,HR,0
12.001130.0041,Vertical Duct Elbow - 26x12 - Lined,EA,0,1,,75,1,HR,0,0,1,HR,0
12.001130.0042,Vertical Duct Elbow - 26x12 - Wrapped,EA,0,1,,75,1,HR,0,0,1,HR,0
12.001130.0050,Vertical Duct Elbow - 26x14 - Bare,EA,0,1,,75,1,HR,0,0,1,HR,0
12.001130.0051,Vertical Duct Elbow - 26x14 - Lined,EA,0,1,,75,1,HR,0,0,1,HR,0
12.001130.0052,Vertical Duct Elbow - 26x14 - Wrapped,EA,0,1,,75,1,HR,0,0,1,HR,0
12.001130.0060,Vertical Duct Elbow - 26x16 - Bare,EA,0,1,,75,1,HR,0,0,1,HR,0
12.001130.0061,Vertical Duct Elbow - 26x16 - Lined,EA,0,1,,75,1,HR,0,0,1,HR,0
12.001130.0062,Vertical Duct Elbow - 26x16 - Wrapped,EA,0,1,,75,1,HR,0,0,1,HR,0
12.001130.0070,Vertical Duct Elbow - 26x18 - Bare,EA,0,1,,75,1,HR,0,0,1,HR,0
12.001130.0071,Vertical Duct Elbow - 26x18 - Lined,EA,0,1,,75,1,HR,0,0,1,HR,0
12.001130.0072,Vertical Duct Elbow - 26x18 - Wrapped,EA,0,1,,75,1,HR,0,0,1,HR,0
12.001130.0080,Vertical Duct Elbow - 26x20 - Bare,EA,0,1,,75,1,HR,0,0,1,HR,0
12.001130.0081,Vertical Duct Elbow - 26x20 - Lined,EA,0,1,,75,1,HR,0,0,1,HR,0
12.001130.0082,Vertical Duct Elbow - 26x20 - Wrapped,EA,0,1,,75,1,HR,0,0,1,HR,0
12.001130.0090,Vertical Duct Elbow - 26x22 - Bare,EA,0,1,,75,1,HR,0,0,1,HR,0
12.001130.0091,Vertical Duct Elbow - 26x22 - Lined,EA,0,1,,75,1,HR,0,0,1,HR,0
12.001130.0092,Vertical Duct Elbow - 26x22 - Wrapped,EA,0,1,,75,1,HR,0,0,1,HR,0
12.001130.0100,Vertical Duct Elbow - 26x24 - Bare,EA,0,1,,75,1,HR,0,0,1,HR,0
12.001130.0101,Vertical Duct Elbow - 26x24 - Lined,EA,0,1,,75,1,HR,0,0,1,HR,0
12.001130.0102,Vertical Duct Elbow - 26x24 - Wrapped,EA,0,1,,75,1,HR,0,0,1,HR,0
"12.001140 Vertical Elbows - 28""",,,,,,,,,,,,,
12.001140.0010,Vertical Duct Elbow - 28x6 - Bare,EA,0,1,,75,1,HR,0,0,1,HR,0
12.001140.0011,Vertical Duct Elbow - 28x6 - Lined,EA,0,1,,75,1,HR,0,0,1,HR,0
12.001140.0012,Vertical Duct Elbow - 28x6 - Wrapped,EA,0,1,,75,1,HR,0,0,1,HR,0
12.001140.0020,Vertical Duct Elbow - 28x8 - Bare,EA,0,1,,75,1,HR,0,0,1,HR,0
12.001140.0028,Vertical Duct Elbow - 28x8 - Lined,EA,0,1,,75,1,HR,0,0,1,HR,0
12.001140.0029,Vertical Duct Elbow - 28x8 - Wrapped,EA,0,1,,75,1,HR,0,0,1,HR,0
12.001140.0030,Vertical Duct Elbow - 28x10 - Bare,EA,0,1,,75,1,HR,0,0,1,HR,0
12.001140.0031,Vertical Duct Elbow - 28x10 - Lined,EA,0,1,,75,1,HR,0,0,1,HR,0
12.001140.0032,Vertical Duct Elbow - 28x10 - Wrapped,EA,0,1,,75,1,HR,0,0,1,HR,0
12.001140.0040,Vertical Duct Elbow - 28x12 - Bare,EA,0,1,,75,1,HR,0,0,1,HR,0
12.001140.0041,Vertical Duct Elbow - 28x12 - Lined,EA,0,1,,75,1,HR,0,0,1,HR,0
12.001140.0042,Vertical Duct Elbow - 28x12 - Wrapped,EA,0,1,,75,1,HR,0,0,1,HR,0
12.001140.0050,Vertical Duct Elbow - 28x14 - Bare,EA,0,1,,75,1,HR,0,0,1,HR,0
12.001140.0051,Vertical Duct Elbow - 28x14 - Lined,EA,0,1,,75,1,HR,0,0,1,HR,0
12.001140.0052,Vertical Duct Elbow - 28x14 - Wrapped,EA,0,1,,75,1,HR,0,0,1,HR,0
12.001140.0060,Vertical Duct Elbow - 28x16 - Bare,EA,0,1,,75,1,HR,0,0,1,HR,0
12.001140.0061,Vertical Duct Elbow - 28x16 - Lined,EA,0,1,,75,1,HR,0,0,1,HR,0
12.001140.0062,Vertical Duct Elbow - 28x16 - Wrapped,EA,0,1,,75,1,HR,0,0,1,HR,0
12.001140.0070,Vertical Duct Elbow - 28x18 - Bare,EA,0,1,,75,1,HR,0,0,1,HR,0
12.001140.0071,Vertical Duct Elbow - 28x18 - Lined,EA,0,1,,75,1,HR,0,0,1,HR,0
12.001140.0072,Vertical Duct Elbow - 28x18 - Lined,EA,0,1,,75,1,HR,0,0,1,HR,0
